Date collected,Location,Provider,Reports,Source,Status,Time collected
Thu 18 Jul 2019,"Minneapolis, MN",Cable-ONE,4,Is the service down,  No problems detected ,14:09:21
Thu 18 Jul 2019,"Oklahoma City, OK",Cable-ONE,4,Is the service down,  No problems detected ,14:09:21
Thu 18 Jul 2019,"Meridian, ID",Cable-ONE,4,Is the service down,  No problems detected ,14:09:21
Thu 18 Jul 2019,"El Paso, TX",Cable-ONE,4,Is the service down,  No problems detected ,14:09:21
Thu 18 Jul 2019,"Herriman, UT",Cable-ONE,4,Is the service down,  No problems detected ,14:09:21
Thu 18 Jul 2019,"Fort Worth, TX",Cable-ONE,4,Is the service down,  No problems detected ,14:09:21
Thu 18 Jul 2019,"Mesquite, TX",Cable-ONE,4,Is the service down,  No problems detected ,14:09:21
Thu 18 Jul 2019,"Caldwell, ID",Cable-ONE,4,Is the service down,  No problems detected ,14:09:21
Thu 18 Jul 2019,"Rio Rancho, NM",Cable-ONE,3,Is the service down,  No problems detected ,14:09:21
Thu 18 Jul 2019,"Sioux City, IA",Cable-ONE,3,Is the service down,  No problems detected ,14:09:21
Thu 18 Jul 2019,"Willow Spring, AZ",Cable-ONE,3,Is the service down,  No problems detected ,14:09:21
Thu 18 Jul 2019,"Prescott, AZ",Cable-ONE,3,Is the service down,  No problems detected ,14:09:21
Thu 18 Jul 2019,"Garland, TX",Cable-ONE,3,Is the service down,  No problems detected ,14:09:21
Thu 18 Jul 2019,"West Des Moines, IA",Cable-ONE,3,Is the service down,  No problems detected ,14:09:21
Thu 18 Jul 2019,"Kansas City, MO",Cable-ONE,3,Is the service down,  No problems detected ,14:09:21
Thu 18 Jul 2019,"Houston, TX",Cable-ONE,3,Is the service down,  No problems detected ,14:09:21
Thu 18 Jul 2019,"Twin Falls, ID",Cable-ONE,3,Is the service down,  No problems detected ,14:09:21
Thu 18 Jul 2019,"Houston, TX",MetroPCS,20,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Miami, FL",MetroPCS,20,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Dallas, TX",MetroPCS,19,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Grand Junction, CO",MetroPCS,18,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Chicago, IL",MetroPCS,18,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Los Angeles, CA",MetroPCS,18,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Brooklyn, NY",MetroPCS,18,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Detroit, MI",MetroPCS,17,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"San Antonio, TX",MetroPCS,17,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Irving, TX",MetroPCS,13,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Austin, TX",MetroPCS,12,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Orlando, FL",MetroPCS,11,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Atlanta, GA",MetroPCS,11,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Washington, D.C., DC",MetroPCS,9,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Philadelphia, PA",MetroPCS,9,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Sacramento, CA",MetroPCS,9,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Indianapolis, IN",MetroPCS,8,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Jacksonville, FL",MetroPCS,8,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Tampa, FL",MetroPCS,8,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Charlotte, NC",MetroPCS,7,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Oklahoma City, OK",MetroPCS,7,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Marathon, FL",MetroPCS,7,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Fort Worth, TX",MetroPCS,6,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Kansas City, MO",MetroPCS,5,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Las Vegas, NV",MetroPCS,5,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Augusta, GA",MetroPCS,5,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Memphis, TN",MetroPCS,5,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Portland, OR",MetroPCS,5,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"New York City, NY",MetroPCS,5,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Federal Way, WA",MetroPCS,5,Is the service down,  Some problems detected ,14:09:21
Thu 18 Jul 2019,"Washington, D.C., DC",Verizon,647,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Brooklyn, NY",Verizon,512,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"New York City, NY",Verizon,393,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Philadelphia, PA",Verizon,392,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"The Bronx, NY",Verizon,180,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Denver, CO",Verizon,148,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Silver Spring, MD",Verizon,145,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Chicago, IL",Verizon,141,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Los Angeles, CA",Verizon,136,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Greenbelt, MD",Verizon,132,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Dallas, TX",Verizon,119,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Arlington, VA",Verizon,119,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Baltimore, MD",Verizon,115,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Houston, TX",Verizon,114,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Tampa, FL",Verizon,113,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Atlanta, GA",Verizon,102,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Richmond, VA",Verizon,95,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Alexandria, VA",Verizon,93,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Phoenix, AZ",Verizon,89,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Virginia Beach, VA",Verizon,89,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Seattle, WA",Verizon,89,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Portland, OR",Verizon,84,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Newark, NJ",Verizon,77,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Durham, NC",Verizon,62,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Hyattsville, MD",Verizon,59,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Hillsdale, MI",Verizon,59,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Buffalo, NY",Verizon,56,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Orlando, FL",Verizon,47,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Upper Marlboro, MD",Verizon,46,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Salt Lake City, UT",Verizon,46,Is the service down,  Problems detected ,14:16:39
Thu 18 Jul 2019,"Dallas, TX",DirecTV,57,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Los Angeles, CA",DirecTV,50,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Denver, CO",DirecTV,41,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Houston, TX",DirecTV,38,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Chicago, IL",DirecTV,33,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Phoenix, AZ",DirecTV,32,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"St. Louis, MO",DirecTV,29,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Austin, TX",DirecTV,29,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Charlotte, NC",DirecTV,24,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Atlanta, GA",DirecTV,24,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"San Antonio, TX",DirecTV,23,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"San Jose, CA",DirecTV,20,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"San Diego, CA",DirecTV,17,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Las Vegas, NV",DirecTV,16,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Minneapolis, MN",DirecTV,16,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Portland, OR",DirecTV,16,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Albuquerque, NM",DirecTV,15,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Colorado Springs, CO",DirecTV,14,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Kansas City, MO",DirecTV,13,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Sacramento, CA",DirecTV,13,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Brooklyn, NY",DirecTV,13,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Arlington, TX",DirecTV,13,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Indianapolis, IN",DirecTV,13,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Tulsa, OK",DirecTV,13,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Tucson, AZ",DirecTV,13,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Fort Lauderdale, FL",DirecTV,13,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Omaha, NE",DirecTV,12,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Des Moines, IA",DirecTV,12,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Rochester, NY",DirecTV,12,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Miami, FL",DirecTV,12,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Brooklyn, NY",optimum-cablevision,822,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"New York City, NY",optimum-cablevision,386,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"The Bronx, NY",optimum-cablevision,301,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Newark, NJ",optimum-cablevision,92,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Edison, NJ",optimum-cablevision,37,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Philadelphia, PA",optimum-cablevision,26,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Flushing, NY",optimum-cablevision,23,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Washington, D.C., DC",optimum-cablevision,19,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Teaneck, NJ",optimum-cablevision,18,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Madison, NJ",optimum-cablevision,17,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"New Rochelle, NY",optimum-cablevision,14,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Hoboken, NJ",optimum-cablevision,14,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Norwalk, CT",optimum-cablevision,14,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Clifton, NJ",optimum-cablevision,14,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Jersey City, NJ",optimum-cablevision,14,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Livingston, NJ",optimum-cablevision,13,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Bronx, NY",optimum-cablevision,13,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Secaucus, NJ",optimum-cablevision,12,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Wayne, NJ",optimum-cablevision,12,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Stamford, CT",optimum-cablevision,11,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Scotch Plains, NJ",optimum-cablevision,11,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Belleville, NJ",optimum-cablevision,11,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Yonkers, NY",optimum-cablevision,11,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"East Rutherford, NJ",optimum-cablevision,11,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Englishtown, NJ",optimum-cablevision,11,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Baltimore, MD",optimum-cablevision,10,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Morris Plains, NJ",optimum-cablevision,10,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Albany, NY",optimum-cablevision,10,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Houston, TX",optimum-cablevision,10,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Levittown, NY",optimum-cablevision,9,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Houston, TX",MetroPCS,20,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Miami, FL",MetroPCS,20,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Dallas, TX",MetroPCS,19,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Grand Junction, CO",MetroPCS,18,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Chicago, IL",MetroPCS,18,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Los Angeles, CA",MetroPCS,18,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Brooklyn, NY",MetroPCS,18,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Detroit, MI",MetroPCS,17,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"San Antonio, TX",MetroPCS,17,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Irving, TX",MetroPCS,13,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Austin, TX",MetroPCS,12,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Orlando, FL",MetroPCS,11,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Atlanta, GA",MetroPCS,11,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Washington, D.C., DC",MetroPCS,9,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Philadelphia, PA",MetroPCS,9,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Sacramento, CA",MetroPCS,9,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Indianapolis, IN",MetroPCS,8,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Jacksonville, FL",MetroPCS,8,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Tampa, FL",MetroPCS,8,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Charlotte, NC",MetroPCS,7,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Oklahoma City, OK",MetroPCS,7,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Marathon, FL",MetroPCS,7,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Fort Worth, TX",MetroPCS,6,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Kansas City, MO",MetroPCS,5,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Las Vegas, NV",MetroPCS,5,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Augusta, GA",MetroPCS,5,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Memphis, TN",MetroPCS,5,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Portland, OR",MetroPCS,5,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"New York City, NY",MetroPCS,5,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Federal Way, WA",MetroPCS,5,Is the service down,  Some problems detected ,14:16:39
Thu 18 Jul 2019,"Los Angeles, CA",charter-communications,2425,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Charlotte, NC",charter-communications,2394,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Dallas, TX",charter-communications,2381,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Chicago, IL",charter-communications,1511,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Brooklyn, NY",charter-communications,1443,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Houston, TX",charter-communications,1316,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Atlanta, GA",charter-communications,1256,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Orlando, FL",charter-communications,984,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"New York City, NY",charter-communications,782,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Tampa, FL",charter-communications,665,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Austin, TX",charter-communications,609,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Detroit, MI",charter-communications,605,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Kansas City, MO",charter-communications,584,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"San Antonio, TX",charter-communications,482,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Cleveland, OH",charter-communications,472,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"St. Louis, MO",charter-communications,464,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Dayton, OH",charter-communications,456,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Raleigh, NC",charter-communications,414,Is the service down,  Problems detected ,14:09:21
