Date reported,Ping Time(ms.),Provider,Source,Time collected,Time reported(PT)
17.Jul.2019,10.11,Verizon,Is it down right now?,Thu 18 Jul 2019 13:35:23,20:39
18.Jul.2019,10.35,Verizon,Is it down right now?,Thu 18 Jul 2019 13:35:23,01:36
18.Jul.2019,11.9,Verizon,Is it down right now?,Thu 18 Jul 2019 13:35:23,06:33
18.Jul.2019,10.21,Verizon,Is it down right now?,Thu 18 Jul 2019 13:35:23,14:18
17.Jul.2019,9.46,Verizon,Is it down right now?,Thu 18 Jul 2019 13:35:23,18:32
17.Jul.2019,10.74,Verizon,Is it down right now?,Thu 18 Jul 2019 13:35:23,23:09
18.Jul.2019,11.03,Verizon,Is it down right now?,Thu 18 Jul 2019 13:35:23,04:28
18.Jul.2019,9.94,Verizon,Is it down right now?,Thu 18 Jul 2019 13:35:23,09:34
18.Jul.2019,10.29,Verizon,Is it down right now?,Thu 18 Jul 2019 13:35:23,16:18
17.Jul.2019,83.81,Frontier,Is it down right now?,Thu 18 Jul 2019 13:34:23,16:38
17.Jul.2019,100.12,Frontier,Is it down right now?,Thu 18 Jul 2019 13:34:23,20:44
18.Jul.2019,81.22,Frontier,Is it down right now?,Thu 18 Jul 2019 13:34:23,01:38
18.Jul.2019,82.19,Frontier,Is it down right now?,Thu 18 Jul 2019 13:34:23,06:32
18.Jul.2019,77.76,Frontier,Is it down right now?,Thu 18 Jul 2019 13:34:23,12:50
17.Jul.2019,86.12,Frontier,Is it down right now?,Thu 18 Jul 2019 13:34:23,18:41
17.Jul.2019,84.67,Frontier,Is it down right now?,Thu 18 Jul 2019 13:34:23,22:48
18.Jul.2019,81.37,Frontier,Is it down right now?,Thu 18 Jul 2019 13:34:23,03:49
18.Jul.2019,82.12,Frontier,Is it down right now?,Thu 18 Jul 2019 13:34:23,09:05
18.Jul.2019,79.72,Frontier,Is it down right now?,Thu 18 Jul 2019 13:34:23,16:55
17.Jul.2019,4.88,Comcast,Is it down right now?,Thu 18 Jul 2019 13:43:44,17:36
17.Jul.2019,4.92,Comcast,Is it down right now?,Thu 18 Jul 2019 13:43:44,21:55
18.Jul.2019,5.1,Comcast,Is it down right now?,Thu 18 Jul 2019 13:43:44,03:30
18.Jul.2019,4.99,Comcast,Is it down right now?,Thu 18 Jul 2019 13:43:44,07:54
18.Jul.2019,5.32,Comcast,Is it down right now?,Thu 18 Jul 2019 13:43:44,13:13
17.Jul.2019,6.67,Comcast,Is it down right now?,Thu 18 Jul 2019 13:43:44,19:49
18.Jul.2019,5.0,Comcast,Is it down right now?,Thu 18 Jul 2019 13:43:44,01:03
18.Jul.2019,7.17,Comcast,Is it down right now?,Thu 18 Jul 2019 13:43:44,05:38
18.Jul.2019,5.5,Comcast,Is it down right now?,Thu 18 Jul 2019 13:43:44,10:45
18.Jul.2019,6.41,Comcast,Is it down right now?,Thu 18 Jul 2019 13:43:44,15:52
17.Jul.2019,5.04,att,Is it down right now?,Thu 18 Jul 2019 13:47:59,20:09
18.Jul.2019,5.39,att,Is it down right now?,Thu 18 Jul 2019 13:47:59,00:21
18.Jul.2019,4.92,att,Is it down right now?,Thu 18 Jul 2019 13:47:59,04:30
18.Jul.2019,5.01,att,Is it down right now?,Thu 18 Jul 2019 13:47:59,08:55
18.Jul.2019,5.11,att,Is it down right now?,Thu 18 Jul 2019 13:47:59,13:58
17.Jul.2019,5.0,att,Is it down right now?,Thu 18 Jul 2019 13:47:59,22:11
18.Jul.2019,5.32,att,Is it down right now?,Thu 18 Jul 2019 13:47:59,02:29
18.Jul.2019,6.23,att,Is it down right now?,Thu 18 Jul 2019 13:47:59,06:45
18.Jul.2019,4.94,att,Is it down right now?,Thu 18 Jul 2019 13:47:59,11:53
18.Jul.2019,5.06,att,Is it down right now?,Thu 18 Jul 2019 13:47:59,16:08
02.Jul.2019,44.73,RCN,Is it down right now?,Thu 11 Jul 2019 14:42:08,05:35
03.Jul.2019,40.81,RCN,Is it down right now?,Thu 11 Jul 2019 14:42:08,00:21
04.Jul.2019,58.01,RCN,Is it down right now?,Thu 11 Jul 2019 14:42:08,16:56
06.Jul.2019,40.5,RCN,Is it down right now?,Thu 11 Jul 2019 14:42:08,01:59
08.Jul.2019,43.45,RCN,Is it down right now?,Thu 11 Jul 2019 14:42:08,01:22
02.Jul.2019,40.54,RCN,Is it down right now?,Thu 11 Jul 2019 14:42:08,11:44
03.Jul.2019,33.76,RCN,Is it down right now?,Thu 11 Jul 2019 14:42:08,20:36
05.Jul.2019,81.28,RCN,Is it down right now?,Thu 11 Jul 2019 14:42:08,21:24
07.Jul.2019,38.05,RCN,Is it down right now?,Thu 11 Jul 2019 14:42:08,12:06
10.Jul.2019,39.1,RCN,Is it down right now?,Thu 11 Jul 2019 14:42:08,23:36
17.Jul.2019,68.67,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:26:34,02:02
17.Jul.2019,87.73,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:26:34,07:48
17.Jul.2019,69.2,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:26:34,17:04
17.Jul.2019,87.49,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:26:34,21:30
18.Jul.2019,68.43,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:26:34,12:45
17.Jul.2019,91.76,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:26:34,04:34
17.Jul.2019,90.39,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:26:34,14:41
17.Jul.2019,87.47,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:26:34,19:14
18.Jul.2019,87.3,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:26:34,08:52
18.Jul.2019,88.53,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:26:34,15:36
17.Jul.2019,9.62,Verizon,Is it down right now?,Thu 18 Jul 2019 13:43:14,15:34
17.Jul.2019,10.11,Verizon,Is it down right now?,Thu 18 Jul 2019 13:43:14,20:39
18.Jul.2019,10.35,Verizon,Is it down right now?,Thu 18 Jul 2019 13:43:14,01:36
18.Jul.2019,11.9,Verizon,Is it down right now?,Thu 18 Jul 2019 13:43:14,06:33
18.Jul.2019,10.21,Verizon,Is it down right now?,Thu 18 Jul 2019 13:43:14,14:18
17.Jul.2019,9.46,Verizon,Is it down right now?,Thu 18 Jul 2019 13:43:14,18:32
17.Jul.2019,10.74,Verizon,Is it down right now?,Thu 18 Jul 2019 13:43:14,23:09
18.Jul.2019,11.03,Verizon,Is it down right now?,Thu 18 Jul 2019 13:43:14,04:28
18.Jul.2019,9.94,Verizon,Is it down right now?,Thu 18 Jul 2019 13:43:14,09:34
18.Jul.2019,10.29,Verizon,Is it down right now?,Thu 18 Jul 2019 13:43:14,16:18
10.Jul.2019,6.88,T-Mobile,Is it down right now?,Thu 11 Jul 2019 14:35:39,15:14
10.Jul.2019,6.84,T-Mobile,Is it down right now?,Thu 11 Jul 2019 14:35:39,21:24
11.Jul.2019,6.95,T-Mobile,Is it down right now?,Thu 11 Jul 2019 14:35:39,02:51
11.Jul.2019,7.29,T-Mobile,Is it down right now?,Thu 11 Jul 2019 14:35:39,10:41
11.Jul.2019,7.12,T-Mobile,Is it down right now?,Thu 11 Jul 2019 14:35:39,15:39
10.Jul.2019,7.02,T-Mobile,Is it down right now?,Thu 11 Jul 2019 14:35:39,17:28
11.Jul.2019,9.48,T-Mobile,Is it down right now?,Thu 11 Jul 2019 14:35:39,00:14
11.Jul.2019,6.75,T-Mobile,Is it down right now?,Thu 11 Jul 2019 14:35:39,06:12
11.Jul.2019,9.44,T-Mobile,Is it down right now?,Thu 11 Jul 2019 14:35:39,13:38
11.Jul.2019,7.94,T-Mobile,Is it down right now?,Thu 11 Jul 2019 14:35:39,18:07
17.Jul.2019,34.52,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:51:08,01:03
17.Jul.2019,31.06,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:51:08,15:06
17.Jul.2019,31.7,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:51:08,19:51
18.Jul.2019,36.25,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:51:08,00:05
18.Jul.2019,36.85,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:51:08,13:48
17.Jul.2019,35.1,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:51:08,06:04
17.Jul.2019,30.22,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:51:08,17:40
17.Jul.2019,32.46,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:51:08,21:53
18.Jul.2019,32.27,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:51:08,03:40
18.Jul.2019,34.73,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:51:08,15:55
17.Jul.2019,5.66,Sprint,Is it down right now?,Thu 18 Jul 2019 13:23:45,16:20
17.Jul.2019,5.36,Sprint,Is it down right now?,Thu 18 Jul 2019 13:23:45,22:19
18.Jul.2019,4.97,Sprint,Is it down right now?,Thu 18 Jul 2019 13:23:45,03:02
18.Jul.2019,4.9,Sprint,Is it down right now?,Thu 18 Jul 2019 13:23:45,07:08
18.Jul.2019,5.33,Sprint,Is it down right now?,Thu 18 Jul 2019 13:23:45,13:00
17.Jul.2019,5.18,Sprint,Is it down right now?,Thu 18 Jul 2019 13:23:45,19:25
18.Jul.2019,4.95,Sprint,Is it down right now?,Thu 18 Jul 2019 13:23:45,00:53
18.Jul.2019,6.47,Sprint,Is it down right now?,Thu 18 Jul 2019 13:23:45,05:08
18.Jul.2019,5.43,Sprint,Is it down right now?,Thu 18 Jul 2019 13:23:45,10:13
18.Jul.2019,5.43,Sprint,Is it down right now?,Thu 18 Jul 2019 13:23:45,15:29
17.Jul.2019,5.66,Sprint,Is it down right now?,Thu 18 Jul 2019 13:34:49,16:20
17.Jul.2019,5.36,Sprint,Is it down right now?,Thu 18 Jul 2019 13:34:49,22:19
18.Jul.2019,4.97,Sprint,Is it down right now?,Thu 18 Jul 2019 13:34:49,03:02
18.Jul.2019,4.9,Sprint,Is it down right now?,Thu 18 Jul 2019 13:34:49,07:08
18.Jul.2019,5.33,Sprint,Is it down right now?,Thu 18 Jul 2019 13:34:49,13:00
17.Jul.2019,5.18,Sprint,Is it down right now?,Thu 18 Jul 2019 13:34:49,19:25
18.Jul.2019,4.95,Sprint,Is it down right now?,Thu 18 Jul 2019 13:34:49,00:53
18.Jul.2019,6.47,Sprint,Is it down right now?,Thu 18 Jul 2019 13:34:49,05:08
18.Jul.2019,5.43,Sprint,Is it down right now?,Thu 18 Jul 2019 13:34:49,10:13
18.Jul.2019,5.43,Sprint,Is it down right now?,Thu 18 Jul 2019 13:34:49,15:29
17.Jul.2019,5.13,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:50:37,06:52
17.Jul.2019,5.3,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:50:37,20:14
18.Jul.2019,5.11,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:50:37,02:21
18.Jul.2019,5.41,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:50:37,06:47
18.Jul.2019,7.89,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:50:37,14:04
17.Jul.2019,4.97,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:50:37,13:27
17.Jul.2019,5.15,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:50:37,22:50
18.Jul.2019,5.05,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:50:37,04:36
18.Jul.2019,7.4,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:50:37,11:35
18.Jul.2019,12.94,MetroPCS,Is it down right now?,Thu 18 Jul 2019 13:50:37,16:18
04.Jul.2019,102.51,windstream,Is it down right now?,Thu 18 Jul 2019 13:34:49,20:42
08.Jul.2019,101.9,windstream,Is it down right now?,Thu 18 Jul 2019 13:34:49,17:21
10.Jul.2019,107.39,windstream,Is it down right now?,Thu 18 Jul 2019 13:34:49,05:51
12.Jul.2019,98.55,windstream,Is it down right now?,Thu 18 Jul 2019 13:34:49,19:08
15.Jul.2019,104.35,windstream,Is it down right now?,Thu 18 Jul 2019 13:34:49,03:43
07.Jul.2019,104.95,windstream,Is it down right now?,Thu 18 Jul 2019 13:34:49,05:54
09.Jul.2019,98.06,windstream,Is it down right now?,Thu 18 Jul 2019 13:34:49,16:45
12.Jul.2019,98.59,windstream,Is it down right now?,Thu 18 Jul 2019 13:34:49,10:52
14.Jul.2019,98.48,windstream,Is it down right now?,Thu 18 Jul 2019 13:34:49,06:33
18.Jul.2019,107.42,windstream,Is it down right now?,Thu 18 Jul 2019 13:34:49,01:38
04.Jul.2019,102.51,windstream,Is it down right now?,Thu 18 Jul 2019 13:23:45,20:42
08.Jul.2019,101.9,windstream,Is it down right now?,Thu 18 Jul 2019 13:23:45,17:21
10.Jul.2019,107.39,windstream,Is it down right now?,Thu 18 Jul 2019 13:23:45,05:51
12.Jul.2019,98.55,windstream,Is it down right now?,Thu 18 Jul 2019 13:23:45,19:08
15.Jul.2019,104.35,windstream,Is it down right now?,Thu 18 Jul 2019 13:23:45,03:43
07.Jul.2019,104.95,windstream,Is it down right now?,Thu 18 Jul 2019 13:23:45,05:54
09.Jul.2019,98.06,windstream,Is it down right now?,Thu 18 Jul 2019 13:23:45,16:45
12.Jul.2019,98.59,windstream,Is it down right now?,Thu 18 Jul 2019 13:23:45,10:52
14.Jul.2019,98.48,windstream,Is it down right now?,Thu 18 Jul 2019 13:23:45,06:33
18.Jul.2019,107.42,windstream,Is it down right now?,Thu 18 Jul 2019 13:23:45,01:38
17.Jul.2019,5.04,att,Is it down right now?,Thu 18 Jul 2019 13:26:34,20:09
18.Jul.2019,5.39,att,Is it down right now?,Thu 18 Jul 2019 13:26:34,00:21
18.Jul.2019,4.92,att,Is it down right now?,Thu 18 Jul 2019 13:26:34,04:30
18.Jul.2019,5.01,att,Is it down right now?,Thu 18 Jul 2019 13:26:34,08:55
18.Jul.2019,5.11,att,Is it down right now?,Thu 18 Jul 2019 13:26:34,13:58
17.Jul.2019,5.0,att,Is it down right now?,Thu 18 Jul 2019 13:26:34,22:11
18.Jul.2019,5.32,att,Is it down right now?,Thu 18 Jul 2019 13:26:34,02:29
18.Jul.2019,6.23,att,Is it down right now?,Thu 18 Jul 2019 13:26:34,06:45
18.Jul.2019,4.94,att,Is it down right now?,Thu 18 Jul 2019 13:26:34,11:53
18.Jul.2019,5.06,att,Is it down right now?,Thu 18 Jul 2019 13:26:34,16:08
10.Jul.2019,4.72,att,Is it down right now?,Thu 11 Jul 2019 14:40:21,22:16
11.Jul.2019,4.74,att,Is it down right now?,Thu 11 Jul 2019 14:40:21,02:23
11.Jul.2019,7.89,att,Is it down right now?,Thu 11 Jul 2019 14:40:21,06:37
11.Jul.2019,5.22,att,Is it down right now?,Thu 11 Jul 2019 14:40:21,10:40
11.Jul.2019,4.81,att,Is it down right now?,Thu 11 Jul 2019 14:40:21,15:06
11.Jul.2019,5.51,att,Is it down right now?,Thu 11 Jul 2019 14:40:21,00:16
11.Jul.2019,4.82,att,Is it down right now?,Thu 11 Jul 2019 14:40:21,04:24
11.Jul.2019,4.74,att,Is it down right now?,Thu 11 Jul 2019 14:40:21,08:38
11.Jul.2019,4.83,att,Is it down right now?,Thu 11 Jul 2019 14:40:21,12:54
11.Jul.2019,4.91,att,Is it down right now?,Thu 11 Jul 2019 14:40:21,17:12
17.Jul.2019,11.61,T-Mobile,Is it down right now?,Thu 18 Jul 2019 14:16:32,15:16
17.Jul.2019,7.39,T-Mobile,Is it down right now?,Thu 18 Jul 2019 14:16:32,19:35
18.Jul.2019,6.99,T-Mobile,Is it down right now?,Thu 18 Jul 2019 14:16:32,00:22
18.Jul.2019,6.96,T-Mobile,Is it down right now?,Thu 18 Jul 2019 14:16:32,05:52
18.Jul.2019,8.89,T-Mobile,Is it down right now?,Thu 18 Jul 2019 14:16:32,12:39
17.Jul.2019,7.45,T-Mobile,Is it down right now?,Thu 18 Jul 2019 14:16:32,17:19
17.Jul.2019,16.38,T-Mobile,Is it down right now?,Thu 18 Jul 2019 14:16:32,21:47
18.Jul.2019,7.09,T-Mobile,Is it down right now?,Thu 18 Jul 2019 14:16:32,02:52
18.Jul.2019,6.94,T-Mobile,Is it down right now?,Thu 18 Jul 2019 14:16:32,09:21
18.Jul.2019,12.64,T-Mobile,Is it down right now?,Thu 18 Jul 2019 14:16:32,14:50
10.Jul.2019,80.05,CenturyLink,Is it down right now?,Thu 11 Jul 2019 14:46:18,13:13
10.Jul.2019,69.45,CenturyLink,Is it down right now?,Thu 11 Jul 2019 14:46:18,18:24
11.Jul.2019,69.11,CenturyLink,Is it down right now?,Thu 11 Jul 2019 14:46:18,01:16
11.Jul.2019,69.58,CenturyLink,Is it down right now?,Thu 11 Jul 2019 14:46:18,06:53
11.Jul.2019,88.64,CenturyLink,Is it down right now?,Thu 11 Jul 2019 14:46:18,11:17
10.Jul.2019,67.93,CenturyLink,Is it down right now?,Thu 11 Jul 2019 14:46:18,15:59
10.Jul.2019,92.23,CenturyLink,Is it down right now?,Thu 11 Jul 2019 14:46:18,22:16
11.Jul.2019,91.27,CenturyLink,Is it down right now?,Thu 11 Jul 2019 14:46:18,04:35
11.Jul.2019,91.78,CenturyLink,Is it down right now?,Thu 11 Jul 2019 14:46:18,09:16
11.Jul.2019,73.72,CenturyLink,Is it down right now?,Thu 11 Jul 2019 14:46:18,16:00
17.Jul.2019,11.61,T-Mobile,Is it down right now?,Thu 18 Jul 2019 13:51:08,15:16
17.Jul.2019,7.39,T-Mobile,Is it down right now?,Thu 18 Jul 2019 13:51:08,19:35
18.Jul.2019,6.99,T-Mobile,Is it down right now?,Thu 18 Jul 2019 13:51:08,00:22
18.Jul.2019,6.96,T-Mobile,Is it down right now?,Thu 18 Jul 2019 13:51:08,05:52
18.Jul.2019,8.89,T-Mobile,Is it down right now?,Thu 18 Jul 2019 13:51:08,12:39
17.Jul.2019,7.45,T-Mobile,Is it down right now?,Thu 18 Jul 2019 13:51:08,17:19
17.Jul.2019,16.38,T-Mobile,Is it down right now?,Thu 18 Jul 2019 13:51:08,21:47
18.Jul.2019,7.09,T-Mobile,Is it down right now?,Thu 18 Jul 2019 13:51:08,02:52
18.Jul.2019,6.94,T-Mobile,Is it down right now?,Thu 18 Jul 2019 13:51:08,09:21
18.Jul.2019,12.64,T-Mobile,Is it down right now?,Thu 18 Jul 2019 13:51:08,14:50
04.Jul.2019,102.51,windstream,Is it down right now?,Thu 18 Jul 2019 13:32:05,20:42
08.Jul.2019,101.9,windstream,Is it down right now?,Thu 18 Jul 2019 13:32:05,17:21
10.Jul.2019,107.39,windstream,Is it down right now?,Thu 18 Jul 2019 13:32:05,05:51
12.Jul.2019,98.55,windstream,Is it down right now?,Thu 18 Jul 2019 13:32:05,19:08
15.Jul.2019,104.35,windstream,Is it down right now?,Thu 18 Jul 2019 13:32:05,03:43
07.Jul.2019,104.95,windstream,Is it down right now?,Thu 18 Jul 2019 13:32:05,05:54
09.Jul.2019,98.06,windstream,Is it down right now?,Thu 18 Jul 2019 13:32:05,16:45
12.Jul.2019,98.59,windstream,Is it down right now?,Thu 18 Jul 2019 13:32:05,10:52
14.Jul.2019,98.48,windstream,Is it down right now?,Thu 18 Jul 2019 13:32:05,06:33
18.Jul.2019,107.42,windstream,Is it down right now?,Thu 18 Jul 2019 13:32:05,01:38
17.Jul.2019,34.52,Suddenlink,Is it down right now?,Thu 18 Jul 2019 14:16:32,01:03
17.Jul.2019,31.06,Suddenlink,Is it down right now?,Thu 18 Jul 2019 14:16:32,15:06
17.Jul.2019,31.7,Suddenlink,Is it down right now?,Thu 18 Jul 2019 14:16:32,19:51
18.Jul.2019,36.25,Suddenlink,Is it down right now?,Thu 18 Jul 2019 14:16:32,00:05
18.Jul.2019,36.85,Suddenlink,Is it down right now?,Thu 18 Jul 2019 14:16:32,13:48
17.Jul.2019,35.1,Suddenlink,Is it down right now?,Thu 18 Jul 2019 14:16:32,06:04
17.Jul.2019,30.22,Suddenlink,Is it down right now?,Thu 18 Jul 2019 14:16:32,17:40
17.Jul.2019,32.46,Suddenlink,Is it down right now?,Thu 18 Jul 2019 14:16:32,21:53
18.Jul.2019,32.27,Suddenlink,Is it down right now?,Thu 18 Jul 2019 14:16:32,03:40
18.Jul.2019,34.73,Suddenlink,Is it down right now?,Thu 18 Jul 2019 14:16:32,15:55
10.Jul.2019,1511.18,Cox,Is it down right now?,Thu 11 Jul 2019 14:45:42,20:32
11.Jul.2019,1511.55,Cox,Is it down right now?,Thu 11 Jul 2019 14:45:42,00:47
11.Jul.2019,1510.95,Cox,Is it down right now?,Thu 11 Jul 2019 14:45:42,04:54
11.Jul.2019,125.36,Cox,Is it down right now?,Thu 11 Jul 2019 14:45:42,12:15
11.Jul.2019,510.04,Cox,Is it down right now?,Thu 11 Jul 2019 14:45:42,16:34
10.Jul.2019,1511.22,Cox,Is it down right now?,Thu 11 Jul 2019 14:45:42,22:41
11.Jul.2019,125.46,Cox,Is it down right now?,Thu 11 Jul 2019 14:45:42,02:48
11.Jul.2019,125.36,Cox,Is it down right now?,Thu 11 Jul 2019 14:45:42,07:16
11.Jul.2019,1511.16,Cox,Is it down right now?,Thu 11 Jul 2019 14:45:42,14:27
11.Jul.2019,61.18,Cox,Is it down right now?,Thu 11 Jul 2019 14:45:42,18:38
10.Jul.2019,9.99,verizon,Is it down right now?,Thu 11 Jul 2019 14:50:06,18:36
11.Jul.2019,9.99,verizon,Is it down right now?,Thu 11 Jul 2019 14:50:06,00:31
11.Jul.2019,10.37,verizon,Is it down right now?,Thu 11 Jul 2019 14:50:06,05:45
11.Jul.2019,9.69,verizon,Is it down right now?,Thu 11 Jul 2019 14:50:06,11:03
11.Jul.2019,11.39,verizon,Is it down right now?,Thu 11 Jul 2019 14:50:06,15:56
10.Jul.2019,11.31,verizon,Is it down right now?,Thu 11 Jul 2019 14:50:06,20:39
11.Jul.2019,9.99,verizon,Is it down right now?,Thu 11 Jul 2019 14:50:06,03:39
11.Jul.2019,10.1,verizon,Is it down right now?,Thu 11 Jul 2019 14:50:06,08:43
11.Jul.2019,10.0,verizon,Is it down right now?,Thu 11 Jul 2019 14:50:06,13:32
11.Jul.2019,10.18,verizon,Is it down right now?,Thu 11 Jul 2019 14:50:06,17:59
17.Jul.2019,91.76,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:47:59,04:34
17.Jul.2019,90.39,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:47:59,14:41
17.Jul.2019,87.47,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:47:59,19:14
18.Jul.2019,87.3,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:47:59,08:52
18.Jul.2019,88.53,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:47:59,15:36
17.Jul.2019,87.73,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:47:59,07:48
17.Jul.2019,69.2,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:47:59,17:04
17.Jul.2019,87.49,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:47:59,21:30
18.Jul.2019,68.43,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:47:59,12:45
18.Jul.2019,71.64,CenturyLink,Is it down right now?,Thu 18 Jul 2019 13:47:59,17:36
10.Jul.2019,260.52,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:23:45,00:57
11.Jul.2019,260.63,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:23:45,08:16
12.Jul.2019,260.18,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:23:45,15:50
16.Jul.2019,260.6,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:23:45,16:55
17.Jul.2019,259.91,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:23:45,15:28
10.Jul.2019,260.06,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:23:45,06:05
12.Jul.2019,266.22,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:23:45,10:12
16.Jul.2019,259.66,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:23:45,05:11
17.Jul.2019,261.69,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:23:45,08:19
17.Jul.2019,260.07,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:23:45,21:42
10.Jul.2019,260.52,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:34:49,00:57
11.Jul.2019,260.63,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:34:49,08:16
12.Jul.2019,260.18,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:34:49,15:50
16.Jul.2019,260.6,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:34:49,16:55
17.Jul.2019,259.91,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:34:49,15:28
10.Jul.2019,260.06,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:34:49,06:05
12.Jul.2019,266.22,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:34:49,10:12
16.Jul.2019,259.66,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:34:49,05:11
17.Jul.2019,261.69,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:34:49,08:19
17.Jul.2019,260.07,Mediacom,Is it down right now?,Thu 18 Jul 2019 13:34:49,21:42
17.Jul.2019,34.52,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:43:14,01:03
17.Jul.2019,31.06,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:43:14,15:06
17.Jul.2019,31.7,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:43:14,19:51
18.Jul.2019,36.25,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:43:14,00:05
18.Jul.2019,36.85,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:43:14,13:48
17.Jul.2019,35.1,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:43:14,06:04
17.Jul.2019,30.22,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:43:14,17:40
17.Jul.2019,32.46,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:43:14,21:53
18.Jul.2019,32.27,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:43:14,03:40
18.Jul.2019,34.73,Suddenlink,Is it down right now?,Thu 18 Jul 2019 13:43:14,15:55
01.Jul.2019,259.69,Mediacom,Is it down right now?,Thu 11 Jul 2019 14:40:21,16:24
02.Jul.2019,260.09,Mediacom,Is it down right now?,Thu 11 Jul 2019 14:40:21,21:18
08.Jul.2019,260.38,Mediacom,Is it down right now?,Thu 11 Jul 2019 14:40:21,00:01
09.Jul.2019,259.78,Mediacom,Is it down right now?,Thu 11 Jul 2019 14:40:21,21:14
10.Jul.2019,260.06,Mediacom,Is it down right now?,Thu 11 Jul 2019 14:40:21,06:05
02.Jul.2019,259.8,Mediacom,Is it down right now?,Thu 11 Jul 2019 14:40:21,06:11
06.Jul.2019,259.91,Mediacom,Is it down right now?,Thu 11 Jul 2019 14:40:21,02:12
08.Jul.2019,262.67,Mediacom,Is it down right now?,Thu 11 Jul 2019 14:40:21,20:15
10.Jul.2019,260.52,Mediacom,Is it down right now?,Thu 11 Jul 2019 14:40:21,00:57
11.Jul.2019,260.63,Mediacom,Is it down right now?,Thu 11 Jul 2019 14:40:21,08:16
10.Jul.2019,5.44,MetroPCS,Is it down right now?,Thu 11 Jul 2019 14:38:18,16:41
10.Jul.2019,5.04,MetroPCS,Is it down right now?,Thu 11 Jul 2019 14:38:18,20:50
11.Jul.2019,5.43,MetroPCS,Is it down right now?,Thu 11 Jul 2019 14:38:18,02:48
11.Jul.2019,14.31,MetroPCS,Is it down right now?,Thu 11 Jul 2019 14:38:18,08:48
